session_id,seq,ts,tool,duration_ms,is_error,error_type,test_target,debug_layers
lib/std/tests/env/env.test.tml,68,1774678487155,lib/std/tests/env/env.test.tml,1283,false,,lib/std/tests/env/env.test.tml,false
lib/core/tests/str/str_new_methods.test.tml,69,1774678497346,lib/core/tests/str/str_new_methods.test.tml,10191,false,,lib/core/tests/str/str_new_methods.test.tml,false
lib/std/tests/env/env.test.tml,70,1774678498494,lib/std/tests/env/env.test.tml,1147,false,,lib/std/tests/env/env.test.tml,false
run,71,1774678505814,run,7320,true,,,false
lib/std/tests/env/env.test.tml,72,1774678507745,lib/std/tests/env/env.test.tml,1930,false,,lib/std/tests/env/env.test.tml,false
lib/std/tests/collections/list_phase2b.test.tml,73,1774678513344,lib/std/tests/collections/list_phase2b.test.tml,5598,false,,lib/std/tests/collections/list_phase2b.test.tml,false
lib/core/tests/str/str_new_methods.test.tml,74,1774678515731,lib/core/tests/str/str_new_methods.test.tml,2387,true,,lib/core/tests/str/str_new_methods.test.tml,true
lib/std/tests/env/env.test.tml,75,1774678516851,lib/std/tests/env/env.test.tml,1119,false,,lib/std/tests/env/env.test.tml,false
docs/search,76,1774678519871,docs/search,3019,false,,,false
lib/std/tests/env/env.test.tml,77,1774678521010,lib/std/tests/env/env.test.tml,1138,false,,lib/std/tests/env/env.test.tml,false
docs/search,78,1774678529145,docs/search,137,false,,,false
lib/std/tests/collections/list_phase3.test.tml,79,1774678536104,lib/std/tests/collections/list_phase3.test.tml,5143,false,,lib/std/tests/collections/list_phase3.test.tml,false
lib/std/tests/collections/list_sort.test.tml,80,1774678540478,lib/std/tests/collections/list_sort.test.tml,1152,false,,lib/std/tests/collections/list_sort.test.tml,false
lib/std/tests/env/env.test.tml,81,1774678546350,lib/std/tests/env/env.test.tml,5777,false,,lib/std/tests/env/env.test.tml,false
lib/std/tests/collections/list_sort.test.tml,82,1774678548128,lib/std/tests/collections/list_sort.test.tml,699,false,,lib/std/tests/collections/list_sort.test.tml,false
lib/std/tests/os/integ_env_process.test.tml,83,1774678558948,lib/std/tests/os/integ_env_process.test.tml,5719,false,,lib/std/tests/os/integ_env_process.test.tml,false
run,84,1774678564757,run,1298,false,,,false
run,85,1774678565362,run,604,true,,,false
lib/std/tests/env/env_minimal.test.tml,86,1774678571272,lib/std/tests/env/env_minimal.test.tml,4729,false,,lib/std/tests/env/env_minimal.test.tml,false
lib/core/tests/str/str_new_methods.test.tml,87,1774678572771,lib/core/tests/str/str_new_methods.test.tml,1498,false,,lib/core/tests/str/str_new_methods.test.tml,false
lib/std/tests/collections/list_iter.test.tml,88,1774678577919,lib/std/tests/collections/list_iter.test.tml,5148,false,,lib/std/tests/collections/list_iter.test.tml,false
cache/invalidate,89,1774678579129,cache/invalidate,40,false,,,false
lib/std/tests/env/env_setget.test.tml,90,1774678586778,lib/std/tests/env/env_setget.test.tml,5442,false,,lib/std/tests/env/env_setget.test.tml,false
lib/core/tests/str/str_new_methods.test.tml,91,1774678587999,lib/core/tests/str/str_new_methods.test.tml,1221,false,,lib/core/tests/str/str_new_methods.test.tml,false
lib/std/tests/env/env_setget.test.tml,92,1774678598487,lib/std/tests/env/env_setget.test.tml,5034,false,,lib/std/tests/env/env_setget.test.tml,false
core/str,93,1774678699711,core/str,101223,false,,core/str,false
run,94,1774678708397,run,8686,true,,,false
check,95,1774678708829,check,431,false,,,false
lib/core/tests/str/str_new_methods.test.tml,96,1774678712428,lib/core/tests/str/str_new_methods.test.tml,1619,false,,lib/core/tests/str/str_new_methods.test.tml,false
lib/std/tests/env/env_setget.test.tml,97,1774678713515,lib/std/tests/env/env_setget.test.tml,1086,false,,lib/std/tests/env/env_setget.test.tml,false
lib/core/tests/str/str.test.tml,98,1774678724951,lib/core/tests/str/str.test.tml,7509,false,,lib/core/tests/str/str.test.tml,false
lib/std/tests/env/env_setget.test.tml,99,1774678731552,lib/std/tests/env/env_setget.test.tml,5481,false,,lib/std/tests/env/env_setget.test.tml,false
run,100,1774678739480,run,6665,true,,,false
lib/std/tests/env/env_setget.test.tml,101,1774678744907,lib/std/tests/env/env_setget.test.tml,5425,false,,lib/std/tests/env/env_setget.test.tml,false
check,102,1774678752213,check,7306,true,,,false
lib/std/tests/env/env_setget.test.tml,103,1774678758663,lib/std/tests/env/env_setget.test.tml,5211,false,,lib/std/tests/env/env_setget.test.tml,false
lib/std/tests/env/env_setget.test.tml,104,1774678772825,lib/std/tests/env/env_setget.test.tml,6241,false,,lib/std/tests/env/env_setget.test.tml,false
lib/std/tests/env/env_os_compare.test.tml,105,1774678785968,lib/std/tests/env/env_os_compare.test.tml,5902,false,,lib/std/tests/env/env_os_compare.test.tml,false
run,106,1774678794929,run,8002,true,,,false
run,107,1774678807729,run,791,true,,,false
run,108,1774678824891,run,7746,false,,,false
run,109,1774678825995,run,1104,true,,,false
lib/std/tests/env/env.test.tml,110,1774678832027,lib/std/tests/env/env.test.tml,6032,false,,lib/std/tests/env/env.test.tml,false
lib/std/tests/env/env_setget.test.tml,111,1774678837060,lib/std/tests/env/env_setget.test.tml,5027,false,,lib/std/tests/env/env_setget.test.tml,false
run,112,1774678837570,run,510,true,,,false
lib/std/tests/env/env.test.tml,113,1774678841993,lib/std/tests/env/env.test.tml,1494,false,,lib/std/tests/env/env.test.tml,false
run,114,1774678849049,run,544,true,,,false
.sandbox/env_test_bisect.test.tml,115,1774678850257,.sandbox/env_test_bisect.test.tml,115,false,,.sandbox/env_test_bisect.test.tml,false
lib/core/tests/iter/iter_collect.test.tml,116,1774678856454,lib/core/tests/iter/iter_collect.test.tml,609,false,,lib/core/tests/iter/iter_collect.test.tml,false
lib/std/tests/env/env_args.test.tml,0,1774678866829,lib/std/tests/env/env_args.test.tml,6210,false,,lib/std/tests/env/env_args.test.tml,false
lib/core/tests/iter/iter_collect.test.tml,1,1774678867469,lib/core/tests/iter/iter_collect.test.tml,639,false,,lib/core/tests/iter/iter_collect.test.tml,false
cache/invalidate,2,1774678872552,cache/invalidate,0,true,,,false
lib/std/tests/env/env_half.test.tml,3,1774678887335,lib/std/tests/env/env_half.test.tml,6505,false,,lib/std/tests/env/env_half.test.tml,false
lib/std/tests/env/env_half.test.tml,4,1774678900540,lib/std/tests/env/env_half.test.tml,5627,false,,lib/std/tests/env/env_half.test.tml,false
lib/std/tests/env/env_half.test.tml,5,1774678915380,lib/std/tests/env/env_half.test.tml,5602,false,,lib/std/tests/env/env_half.test.tml,false
run,6,1774678923766,run,501,true,,,false
lib/core/tests/iter/iter_collect.test.tml,7,1774678924760,lib/core/tests/iter/iter_collect.test.tml,648,false,,lib/core/tests/iter/iter_collect.test.tml,false
lib/std/tests/env/env_half.test.tml,8,1774678932237,lib/std/tests/env/env_half.test.tml,6349,false,,lib/std/tests/env/env_half.test.tml,false
run,9,1774678932741,run,504,true,,,false
run,10,1774678941159,run,507,true,,,false
lib/std/tests/env/env_half.test.tml,11,1774678947586,lib/std/tests/env/env_half.test.tml,5840,false,,lib/std/tests/env/env_half.test.tml,false
lib/core/tests/iter/iter_collect.test.tml,12,1774678948242,lib/core/tests/iter/iter_collect.test.tml,655,false,,lib/core/tests/iter/iter_collect.test.tml,false
run,13,1774678948749,run,505,true,,,false
lib/core/tests/iter/iter_collect.test.tml,14,1774678955429,lib/core/tests/iter/iter_collect.test.tml,490,false,,lib/core/tests/iter/iter_collect.test.tml,false
lib/std/tests/env/env_half.test.tml,15,1774678964625,lib/std/tests/env/env_half.test.tml,5437,false,,lib/std/tests/env/env_half.test.tml,false
run,16,1774678965229,run,491,true,,,false
lib/std/tests/env/env_half.test.tml,17,1774678978891,lib/std/tests/env/env_half.test.tml,5974,false,,lib/std/tests/env/env_half.test.tml,false
lib/std/tests/env/env_half.test.tml,18,1774678993445,lib/std/tests/env/env_half.test.tml,5895,false,,lib/std/tests/env/env_half.test.tml,false
lib/std/tests/env/env_half.test.tml,19,1774679007006,lib/std/tests/env/env_half.test.tml,5643,false,,lib/std/tests/env/env_half.test.tml,false
cache/invalidate,20,1774679009187,cache/invalidate,42,false,,,false
run,21,1774679012004,run,480,true,,,false
lib/std/tests/env/env_half.test.tml,22,1774679023419,lib/std/tests/env/env_half.test.tml,6064,false,,lib/std/tests/env/env_half.test.tml,false
lib/std/tests/env/env_half.test.tml,23,1774679037952,lib/std/tests/env/env_half.test.tml,6074,false,,lib/std/tests/env/env_half.test.tml,false
run,24,1774679041682,run,507,true,,,false
run,25,1774679052360,run,508,true,,,false
run,26,1774679067539,run,481,true,,,false
lib/std/tests/env/env.test.tml,27,1774679081583,lib/std/tests/env/env.test.tml,5732,false,,lib/std/tests/env/env.test.tml,false
lib/std/tests/env/env_basic.test.tml,28,1774679086994,lib/std/tests/env/env_basic.test.tml,5407,false,,lib/std/tests/env/env_basic.test.tml,false
lib/std/tests/env/env.test.tml,29,1774679093902,lib/std/tests/env/env.test.tml,1111,false,,lib/std/tests/env/env.test.tml,false
lib/std/tests/env/env_probe.test.tml,30,1774679109378,lib/std/tests/env/env_probe.test.tml,5729,false,,lib/std/tests/env/env_probe.test.tml,false
cache/invalidate,31,1774679113044,cache/invalidate,45,false,,,false
run,32,1774679116286,run,487,true,,,false
lib/std/tests/env/env_probe.test.tml,33,1774679124613,lib/std/tests/env/env_probe.test.tml,6001,false,,lib/std/tests/env/env_probe.test.tml,false
lib/std/tests/env/env_probe.test.tml,34,1774679141698,lib/std/tests/env/env_probe.test.tml,7372,false,,lib/std/tests/env/env_probe.test.tml,false
run,35,1774679153791,run,12093,true,,,false
lib/std/tests/env/env_probe.test.tml,36,1774679169245,lib/std/tests/env/env_probe.test.tml,7441,false,,lib/std/tests/env/env_probe.test.tml,false
lib/std/tests/env/env_probe.test.tml,37,1774679188214,lib/std/tests/env/env_probe.test.tml,9407,false,,lib/std/tests/env/env_probe.test.tml,false
run,38,1774679198396,run,10181,false,,,false
lib/std/tests/env/env.test.tml,39,1774679199683,lib/std/tests/env/env.test.tml,1286,false,,lib/std/tests/env/env.test.tml,false
lib/std/tests/env/env_setget.test.tml,40,1774679205665,lib/std/tests/env/env_setget.test.tml,1315,false,,lib/std/tests/env/env_setget.test.tml,false
lib/std/tests/env/env_args.test.tml,41,1774679206965,lib/std/tests/env/env_args.test.tml,1292,false,,lib/std/tests/env/env_args.test.tml,false
run,42,1774679216945,run,9980,true,,,false
lib/std/tests/env/env_basic.test.tml,43,1774679218200,lib/std/tests/env/env_basic.test.tml,1254,false,,lib/std/tests/env/env_basic.test.tml,false
lib/std/tests/env/env_setget.test.tml,44,1774679230067,lib/std/tests/env/env_setget.test.tml,6901,false,,lib/std/tests/env/env_setget.test.tml,false
lib/std/tests/env/env_args.test.tml,45,1774679239555,lib/std/tests/env/env_args.test.tml,7327,false,,lib/std/tests/env/env_args.test.tml,false
lib/std/tests/env/env_probe.test.tml,46,1774679243290,lib/std/tests/env/env_probe.test.tml,738,false,,lib/std/tests/env/env_probe.test.tml,false
run,47,1774679255536,run,1518,true,,,false
run,48,1774679276398,run,11272,false,,,false
lib/core/tests/iter/iter_collect_range.test.tml,49,1774679300065,lib/core/tests/iter/iter_collect_range.test.tml,735,false,,lib/core/tests/iter/iter_collect_range.test.tml,false
lib/core/tests/str/str.test.tml,50,1774679310215,lib/core/tests/str/str.test.tml,1725,false,,lib/core/tests/str/str.test.tml,false
run,51,1774679351182,run,8099,true,,,false
lib/core/tests/str/str.test.tml,52,1774679378009,lib/core/tests/str/str.test.tml,1370,false,,lib/core/tests/str/str.test.tml,false
run,53,1774679390866,run,7937,true,,,false
run,54,1774679408832,run,7832,true,,,false
cache/invalidate,55,1774679408879,cache/invalidate,46,false,,,false
lib/core/tests/str/str.test.tml,56,1774679413537,lib/core/tests/str/str.test.tml,1139,false,,lib/core/tests/str/str.test.tml,false
cache/invalidate,57,1774679434278,cache/invalidate,40,false,,,false
lib/core/tests/str/str.test.tml,58,1774679439429,lib/core/tests/str/str.test.tml,1383,false,,lib/core/tests/str/str.test.tml,false
run,59,1774679456164,run,9033,false,,,false
run,60,1774679459971,run,551,false,,,false
cache/invalidate,61,1774679463795,cache/invalidate,57,false,,,false
run,62,1774679473139,run,7765,true,,,false
lib/core/tests/str/str.test.tml,63,1774679474266,lib/core/tests/str/str.test.tml,1126,false,,lib/core/tests/str/str.test.tml,false
core/fmt,64,1774679489577,core/fmt,1864,false,,core/fmt,false
core/str,65,1774679494630,core/str,1566,false,,core/str,false
core/str,66,1774679500546,core/str,1643,false,,core/str,false
check,67,1774679552833,check,420,true,,,false
check,68,1774679562769,check,4538,true,,,false
check,69,1774679733173,check,642,false,,,false
run,70,1774679745464,run,7482,true,,,false
run,71,1774679758426,run,7154,false,,,false
run,72,1774679771395,run,7605,false,,,false
run,73,1774679784930,run,7440,true,,,false
run,74,1774679798308,run,7519,true,,,false
cache/invalidate,75,1774679809524,cache/invalidate,44,false,,,false
run,76,1774679829245,run,7556,false,,,false
run,77,1774679847197,run,600,true,,,false
cache/invalidate,78,1774679852938,cache/invalidate,51,false,,,false
run,79,1774679855313,run,544,true,,,false
run,80,1774679876882,run,7266,false,,,false
run,81,1774679894746,run,7246,false,,,false
lib/core/tests/str/str_new_methods.test.tml,82,1774679912910,lib/core/tests/str/str_new_methods.test.tml,936,false,,lib/core/tests/str/str_new_methods.test.tml,false
lib/core/tests/str/str_new_methods.test.tml,83,1774679920781,lib/core/tests/str/str_new_methods.test.tml,1585,false,,lib/core/tests/str/str_new_methods.test.tml,false
lib/core/tests/str/str_split_once.test.tml,84,1774679940188,lib/core/tests/str/str_split_once.test.tml,1167,false,,lib/core/tests/str/str_split_once.test.tml,false
lib/core/tests/str/str_standalone.test.tml,85,1774679960452,lib/core/tests/str/str_standalone.test.tml,925,false,,lib/core/tests/str/str_standalone.test.tml,false
run,86,1774679989021,run,8212,false,,,false
run,87,1774680015602,run,8902,false,,,false
docs/list,88,1774683035793,docs/list,2823,false,,,false
docs/list,89,1774683035800,docs/list,3,false,,,false
docs/list,90,1774683045575,docs/list,4,false,,,false
docs/list,91,1774683045902,docs/list,3,false,,,false
docs/search,92,1774683048606,docs/search,61,false,,,false
docs/search,93,1774683051013,docs/search,82,false,,,false
docs/list,94,1774683051375,docs/list,4,false,,,false
docs/list,95,1774683056970,docs/list,3,false,,,false
docs/search,96,1774683057545,docs/search,48,false,,,false
docs/search,97,1774683058170,docs/search,54,false,,,false
docs/search,98,1774683058630,docs/search,171,false,,,false
docs/get,99,1774683067663,docs/get,2907,false,,,false
docs/get,100,1774683067673,docs/get,6,false,,,false
docs/search,101,1774683085697,docs/search,2863,false,,,false
lib/std/tests/collections/hashmap_extras.test.tml,102,1774683094082,lib/std/tests/collections/hashmap_extras.test.tml,5285,false,,lib/std/tests/collections/hashmap_extras.test.tml,false
docs/get,103,1774683098190,docs/get,4,false,,,false
lib/std/tests/collections/hashmap_extras.test.tml,104,1774683100791,lib/std/tests/collections/hashmap_extras.test.tml,1104,false,,lib/std/tests/collections/hashmap_extras.test.tml,false
docs/search,105,1774683102848,docs/search,109,false,,,false
check,106,1774683120639,check,1973,false,,,false
lib/std/tests/collections/hashmap_extras.test.tml,107,1774683131729,lib/std/tests/collections/hashmap_extras.test.tml,6428,false,,lib/std/tests/collections/hashmap_extras.test.tml,false
lib/std/tests/sync/sync_channel_basic.test.tml,108,1774683138557,lib/std/tests/sync/sync_channel_basic.test.tml,1916,false,,lib/std/tests/sync/sync_channel_basic.test.tml,true
lib/std/tests/collections/hashmap_extras.test.tml,109,1774683154277,lib/std/tests/collections/hashmap_extras.test.tml,5872,false,,lib/std/tests/collections/hashmap_extras.test.tml,false
lib/std/tests/collections/hashmap_extras.test.tml,110,1774683172196,lib/std/tests/collections/hashmap_extras.test.tml,5643,false,,lib/std/tests/collections/hashmap_extras.test.tml,false
